"Step","Our Work - island_2_best_score","Our Work - island_2_best_score__MIN","Our Work - island_2_best_score__MAX","Benchmark - island_2_best_score","Benchmark - island_2_best_score__MIN","Benchmark - island_2_best_score__MAX"
"2142","-207","-207","-207","","",""
"2143","-207","-207","-207","-209.8","-209.8","-209.8"
"2145","-207","-207","-207","","",""
"2146","","","","-209.8","-209.8","-209.8"
"2149","-207","-207","-207","","",""
"2150","-207","-207","-207","-209.8","-209.8","-209.8"
"2151","-207","-207","-207","","",""
"2152","-207","-207","-207","","",""
"2153","","","","-209.8","-209.8","-209.8"
"2155","-207","-207","-207","","",""
"2156","-207","-207","-207","","",""
"2161","","","","-209.8","-209.8","-209.8"
"2162","-207","-207","-207","-209.8","-209.8","-209.8"
"2164","-207","-207","-207","-209.8","-209.8","-209.8"
"2165","","","","-209.8","-209.8","-209.8"
"2166","","","","-209.8","-209.8","-209.8"
"2167","-207","-207","-207","-209.8","-209.8","-209.8"
"2168","-207","-207","-207","-209.8","-209.8","-209.8"
"2169","","","","-209.8","-209.8","-209.8"
"2170","","","","-209.8","-209.8","-209.8"
"2171","","","","-209.8","-209.8","-209.8"
"2173","","","","-209.8","-209.8","-209.8"
"2174","","","","-209.8","-209.8","-209.8"
"2175","","","","-209.8","-209.8","-209.8"
"2177","","","","-209.8","-209.8","-209.8"
"2178","","","","-209.8","-209.8","-209.8"
"2179","-207","-207","-207","","",""
"2180","-207","-207","-207","-209.8","-209.8","-209.8"
"2181","-207","-207","-207","-209.8","-209.8","-209.8"
"2182","-207","-207","-207","","",""
"2183","","","","-209.8","-209.8","-209.8"
"2185","","","","-209.8","-209.8","-209.8"
"2186","-207","-207","-207","","",""
"2187","-207","-207","-207","","",""
"2188","","","","-209.8","-209.8","-209.8"
"2189","-207","-207","-207","","",""
"2190","","","","-209.8","-209.8","-209.8"
"2191","-207","-207","-207","","",""
"2193","","","","-209.8","-209.8","-209.8"
"2194","-207","-207","-207","","",""
"2195","-207","-207","-207","","",""
"2197","","","","-209.8","-209.8","-209.8"
"2198","","","","-209.8","-209.8","-209.8"
"2200","","","","-209.8","-209.8","-209.8"
"2201","","","","-209.8","-209.8","-209.8"
"2202","-207","-207","-207","-209.8","-209.8","-209.8"
"2203","-207","-207","-207","","",""
"2204","-207","-207","-207","-209.8","-209.8","-209.8"
"2205","-207","-207","-207","-209.8","-209.8","-209.8"
"2206","-207","-207","-207","","",""
"2207","-207","-207","-207","-209.8","-209.8","-209.8"
"2216","-207","-207","-207","","",""
"2217","-207","-207","-207","","",""
"2222","","","","-209.8","-209.8","-209.8"
"2225","","","","-209.8","-209.8","-209.8"
"2226","-207","-207","-207","","",""
"2227","-207","-207","-207","","",""
"2228","","","","-209.8","-209.8","-209.8"
"2231","","","","-209.8","-209.8","-209.8"
"2232","-207","-207","-207","","",""
"2233","-207","-207","-207","","",""
"2234","-207","-207","-207","-209.8","-209.8","-209.8"
"2236","-207","-207","-207","","",""
"2237","","","","-209.8","-209.8","-209.8"
"2240","","","","-209.8","-209.8","-209.8"
"2243","","","","-209.8","-209.8","-209.8"
"2250","-207","-207","-207","","",""
"2251","-207","-207","-207","","",""
"2252","-207","-207","-207","","",""
"2254","-207","-207","-207","","",""
"2257","","","","-209.8","-209.8","-209.8"
"2258","-207","-207","-207","","",""
"2259","-207","-207","-207","","",""
"2260","","","","-209.8","-209.8","-209.8"
"2263","-207","-207","-207","-209.8","-209.8","-209.8"
"2264","-207","-207","-207","","",""
"2265","","","","-209.8","-209.8","-209.8"
"2266","-207","-207","-207","","",""
"2267","-207","-207","-207","","",""
"2269","-207","-207","-207","","",""
"2270","-207","-207","-207","-209.8","-209.8","-209.8"
"2273","","","","-209.8","-209.8","-209.8"
"2275","-207","-207","-207","","",""
"2276","-207","-207","-207","-209.8","-209.8","-209.8"
"2279","-207","-207","-207","-209.8","-209.8","-209.8"
"2280","-207","-207","-207","-209.8","-209.8","-209.8"
"2281","-207","-207","-207","","",""
"2282","-207","-207","-207","","",""
"2283","-207","-207","-207","-209.8","-209.8","-209.8"
"2284","-207","-207","-207","","",""
"2285","-207","-207","-207","","",""
"2286","-207","-207","-207","-209.8","-209.8","-209.8"
"2289","-207","-207","-207","-209.8","-209.8","-209.8"
"2290","-207","-207","-207","","",""
"2292","","","","-209.8","-209.8","-209.8"
"2294","","","","-209.8","-209.8","-209.8"
"2295","","","","-209.8","-209.8","-209.8"
"2297","","","","-209.8","-209.8","-209.8"
"2304","","","","-209.8","-209.8","-209.8"
"2306","-207","-207","-207","-209.8","-209.8","-209.8"
"2307","","","","-209.8","-209.8","-209.8"
"2308","-207","-207","-207","","",""
"2309","","","","-209.8","-209.8","-209.8"
"2310","","","","-209.8","-209.8","-209.8"
"2311","-207","-207","-207","","",""
"2312","-207","-207","-207","","",""
"2313","","","","-209.8","-209.8","-209.8"
"2314","-207","-207","-207","","",""
"2316","-207","-207","-207","","",""
"2319","-207","-207","-207","","",""
"2320","-207","-207","-207","","",""
"2324","","","","-209.8","-209.8","-209.8"
"2327","","","","-209.8","-209.8","-209.8"
"2336","","","","-209.8","-209.8","-209.8"
"2338","-207","-207","-207","","",""
"2339","","","","-209.8","-209.8","-209.8"
"2340","-207","-207","-207","","",""
"2341","","","","-209.8","-209.8","-209.8"
"2342","","","","-209.8","-209.8","-209.8"
"2344","","","","-209.8","-209.8","-209.8"
"2345","","","","-209.8","-209.8","-209.8"
"2346","","","","-209.8","-209.8","-209.8"
"2348","","","","-209.8","-209.8","-209.8"
"2349","","","","-209.8","-209.8","-209.8"
"2351","","","","-209.8","-209.8","-209.8"
"2352","-207","-207","-207","-209.8","-209.8","-209.8"
"2353","","","","-209.8","-209.8","-209.8"
"2354","-207","-207","-207","-209.8","-209.8","-209.8"
"2355","-207","-207","-207","-209.8","-209.8","-209.8"
"2356","-207","-207","-207","-209.8","-209.8","-209.8"
"2357","-207","-207","-207","-209.8","-209.8","-209.8"
"2358","-207","-207","-207","","",""
"2360","","","","-209.8","-209.8","-209.8"
"2361","-207","-207","-207","","",""
"2362","-207","-207","-207","","",""
"2363","","","","-209.8","-209.8","-209.8"
"2364","","","","-209.8","-209.8","-209.8"
"2365","","","","-209.8","-209.8","-209.8"
"2366","-207","-207","-207","","",""
"2368","-207","-207","-207","","",""
"2369","-207","-207","-207","","",""
"2370","-207","-207","-207","","",""
"2371","-207","-207","-207","","",""
"2372","-207","-207","-207","-209.8","-209.8","-209.8"
"2374","","","","-209.8","-209.8","-209.8"
"2376","","","","-209.8","-209.8","-209.8"
"2379","","","","-209.8","-209.8","-209.8"
"2381","-207","-207","-207","","",""
"2382","-207","-207","-207","","",""
"2383","-207","-207","-207","","",""
"2384","-207","-207","-207","","",""
"2390","-207","-207","-207","","",""
"2392","-207","-207","-207","","",""
"2393","-207","-207","-207","","",""
"2394","-207","-207","-207","","",""
"2395","-207","-207","-207","-209.8","-209.8","-209.8"
"2397","-207","-207","-207","","",""
"2398","","","","-209.8","-209.8","-209.8"
"2400","","","","-209.8","-209.8","-209.8"
"2401","-207","-207","-207","-209.8","-209.8","-209.8"
"2402","-207","-207","-207","-209.8","-209.8","-209.8"
"2403","","","","-209.8","-209.8","-209.8"
"2404","","","","-209.8","-209.8","-209.8"
"2405","","","","-209.8","-209.8","-209.8"
"2407","-207","-207","-207","-209.8","-209.8","-209.8"
"2408","","","","-209.8","-209.8","-209.8"
"2409","-207","-207","-207","","",""
"2410","","","","-209.8","-209.8","-209.8"
"2411","","","","-209.8","-209.8","-209.8"
"2412","","","","-209.8","-209.8","-209.8"
"2415","-207","-207","-207","-209.8","-209.8","-209.8"
"2416","-207","-207","-207","","",""
"2420","","","","-209.8","-209.8","-209.8"
"2421","-207","-207","-207","","",""
"2422","-207","-207","-207","","",""
"2423","","","","-209.8","-209.8","-209.8"
"2424","","","","-209.8","-209.8","-209.8"
"2427","","","","-209.8","-209.8","-209.8"
"2430","-207","-207","-207","","",""
"2431","","","","-209.8","-209.8","-209.8"
"2432","-207","-207","-207","","",""
"2433","-207","-207","-207","","",""
"2434","-207","-207","-207","-209.8","-209.8","-209.8"
"2442","-207","-207","-207","","",""
"2443","","","","-209.8","-209.8","-209.8"
"2444","-207","-207","-207","","",""
"2446","","","","-209.8","-209.8","-209.8"
"2447","-207","-207","-207","","",""
"2448","-207","-207","-207","-209.8","-209.8","-209.8"
"2450","","","","-209.8","-209.8","-209.8"
"2451","","","","-209.8","-209.8","-209.8"
"2453","-207","-207","-207","-209.8","-209.8","-209.8"
"2454","-207","-207","-207","","",""
"2455","-207","-207","-207","","",""
"2456","-207","-207","-207","-209.8","-209.8","-209.8"
"2459","","","","-209.8","-209.8","-209.8"
"2460","","","","-209.8","-209.8","-209.8"
"2461","","","","-209.8","-209.8","-209.8"
"2463","","","","-209.8","-209.8","-209.8"
"2464","","","","-209.8","-209.8","-209.8"
"2466","-207","-207","-207","","",""
"2467","-207","-207","-207","","",""
"2468","-207","-207","-207","","",""
"2469","-207","-207","-207","","",""
"2470","-207","-207","-207","","",""
"2471","-207","-207","-207","","",""
"2472","","","","-209.8","-209.8","-209.8"
"2474","","","","-209.8","-209.8","-209.8"
"2475","","","","-209.8","-209.8","-209.8"
"2477","","","","-209.8","-209.8","-209.8"
"2478","-207","-207","-207","","",""
"2479","-207","-207","-207","","",""
"2483","-207","-207","-207","","",""
"2484","-207","-207","-207","","",""
"2485","-207","-207","-207","","",""
"2486","-207","-207","-207","","",""
"2489","-207","-207","-207","","",""
"2490","-207","-207","-207","","",""
"2491","-207","-207","-207","","",""
"2492","-207","-207","-207","-209.8","-209.8","-209.8"
"2493","-207","-207","-207","","",""
"2494","-207","-207","-207","-209.8","-209.8","-209.8"
"2497","","","","-209.8","-209.8","-209.8"
"2499","-207","-207","-207","","",""
"2500","-207","-207","-207","-209.8","-209.8","-209.8"
"2501","-207","-207","-207","","",""
"2502","-207","-207","-207","","",""
"2503","","","","-209.8","-209.8","-209.8"
"2504","","","","-209.8","-209.8","-209.8"
"2505","-207","-207","-207","","",""
"2506","-207","-207","-207","-209.8","-209.8","-209.8"
"2507","","","","-209.8","-209.8","-209.8"
"2508","","","","-209.8","-209.8","-209.8"
"2510","","","","-209.8","-209.8","-209.8"
"2511","","","","-209.8","-209.8","-209.8"
"2513","","","","-209.8","-209.8","-209.8"
"2514","-207","-207","-207","","",""
"2516","-207","-207","-207","","",""
"2517","-207","-207","-207","","",""
"2520","-207","-207","-207","","",""
"2523","-207","-207","-207","","",""
"2524","-207","-207","-207","","",""
"2525","-207","-207","-207","","",""
"2526","-207","-207","-207","-209.8","-209.8","-209.8"
"2527","-207","-207","-207","-209.8","-209.8","-209.8"
"2528","-207","-207","-207","-209.8","-209.8","-209.8"
"2529","","","","-209.8","-209.8","-209.8"
"2530","","","","-209.8","-209.8","-209.8"
"2531","","","","-209.8","-209.8","-209.8"
"2532","-207","-207","-207","","",""
"2534","-207","-207","-207","","",""
"2537","-207","-207","-207","","",""
"2538","-207","-207","-207","","",""
"2539","-207","-207","-207","","",""
"2540","-207","-207","-207","","",""
"2545","","","","-209.8","-209.8","-209.8"
"2548","","","","-209.8","-209.8","-209.8"
"2551","","","","-209.8","-209.8","-209.8"
"2553","","","","-209.8","-209.8","-209.8"
"2554","","","","-209.8","-209.8","-209.8"
"2555","","","","-209.8","-209.8","-209.8"
"2556","","","","-209.8","-209.8","-209.8"
"2557","","","","-209.8","-209.8","-209.8"
"2558","","","","-209.8","-209.8","-209.8"
"2559","-207","-207","-207","-209.8","-209.8","-209.8"
"2560","","","","-209.8","-209.8","-209.8"
"2561","-207","-207","-207","-209.8","-209.8","-209.8"
"2563","-207","-207","-207","","",""
"2565","-207","-207","-207","","",""
"2568","","","","-209.8","-209.8","-209.8"
"2571","-207","-207","-207","-209.8","-209.8","-209.8"
"2572","-207","-207","-207","","",""
"2581","-207","-207","-207","","",""
"2582","-207","-207","-207","","",""
"2583","","","","-209.8","-209.8","-209.8"
"2584","-207","-207","-207","","",""
"2585","","","","-209.8","-209.8","-209.8"
"2587","-207","-207","-207","","",""
"2588","","","","-209.8","-209.8","-209.8"
"2591","-207","-207","-207","-209.8","-209.8","-209.8"
"2593","-207","-207","-207","","",""
"2595","-207","-207","-207","-209.8","-209.8","-209.8"
"2596","-207","-207","-207","","",""
"2597","-207","-207","-207","-209.8","-209.8","-209.8"
"2598","-207","-207","-207","-209.8","-209.8","-209.8"
"2599","","","","-209.8","-209.8","-209.8"
"2605","-207","-207","-207","","",""
"2606","-207","-207","-207","","",""
"2622","","","","-209.8","-209.8","-209.8"
"2623","","","","-209.8","-209.8","-209.8"
"2624","","","","-209.8","-209.8","-209.8"
"2625","","","","-209.8","-209.8","-209.8"
"2627","","","","-209.8","-209.8","-209.8"
"2628","","","","-209.8","-209.8","-209.8"
"2630","-207","-207","-207","-209.8","-209.8","-209.8"
"2631","","","","-209.8","-209.8","-209.8"
"2632","","","","-209.8","-209.8","-209.8"
"2633","-207","-207","-207","-209.8","-209.8","-209.8"
"2634","","","","-209.8","-209.8","-209.8"
"2635","","","","-209.8","-209.8","-209.8"
"2636","-207","-207","-207","","",""
"2638","-207","-207","-207","","",""
"2639","-207","-207","-207","","",""
"2641","-207","-207","-207","","",""
"2642","-207","-207","-207","","",""
"2643","-207","-207","-207","-209.8","-209.8","-209.8"
"2644","-207","-207","-207","","",""
"2645","-207","-207","-207","","",""
"2646","-207","-207","-207","-209.8","-209.8","-209.8"
"2648","-207","-207","-207","","",""
"2654","","","","-209.8","-209.8","-209.8"
"2655","","","","-209.8","-209.8","-209.8"
"2656","-207","-207","-207","-209.8","-209.8","-209.8"
"2657","-207","-207","-207","","",""
"2658","-207","-207","-207","-209.8","-209.8","-209.8"
"2659","-207","-207","-207","","",""
"2661","-207","-207","-207","-209.8","-209.8","-209.8"
"2663","-207","-207","-207","","",""
"2664","-207","-207","-207","-209.8","-209.8","-209.8"
"2666","-207","-207","-207","","",""
"2669","-207","-207","-207","-209.8","-209.8","-209.8"
"2671","-207","-207","-207","-209.8","-209.8","-209.8"
"2672","-207","-207","-207","","",""
"2674","-207","-207","-207","","",""
"2678","-207","-207","-207","","",""
"2679","-207","-207","-207","","",""
"2684","","","","-209.8","-209.8","-209.8"
"2685","","","","-209.8","-209.8","-209.8"
"2686","-207","-207","-207","-209.8","-209.8","-209.8"
"2687","-207","-207","-207","","",""
"2688","","","","-209.8","-209.8","-209.8"
"2693","","","","-209.8","-209.8","-209.8"
"2695","","","","-209.8","-209.8","-209.8"
"2696","","","","-209.8","-209.8","-209.8"
"2698","","","","-209.8","-209.8","-209.8"
"2699","","","","-209.8","-209.8","-209.8"
"2701","","","","-209.8","-209.8","-209.8"
"2703","-207","-207","-207","","",""
"2704","-207","-207","-207","","",""
"2705","","","","-209.8","-209.8","-209.8"
"2706","-207","-207","-207","","",""
"2707","","","","-209.8","-209.8","-209.8"
"2708","-207","-207","-207","","",""
"2715","-207","-207","-207","","",""
"2716","-207","-207","-207","","",""
"2717","","","","-209.8","-209.8","-209.8"
"2719","","","","-209.8","-209.8","-209.8"
"2720","","","","-209.8","-209.8","-209.8"
"2721","-207","-207","-207","","",""
"2722","-207","-207","-207","-209.8","-209.8","-209.8"
"2723","-207","-207","-207","","",""
"2724","-207","-207","-207","","",""
"2726","","","","-209.8","-209.8","-209.8"
"2728","","","","-209.8","-209.8","-209.8"
"2729","-207","-207","-207","","",""
"2730","-207","-207","-207","","",""
"2732","","","","-209.8","-209.8","-209.8"
"2733","","","","-209.8","-209.8","-209.8"
"2734","","","","-209.8","-209.8","-209.8"
"2735","","","","-209.8","-209.8","-209.8"
"2737","-207","-207","-207","","",""
"2740","-207","-207","-207","","",""
"2746","-207","-207","-207","-209.8","-209.8","-209.8"
"2747","","","","-209.8","-209.8","-209.8"
"2748","-207","-207","-207","-209.8","-209.8","-209.8"
"2749","","","","-209.8","-209.8","-209.8"
"2751","-207","-207","-207","","",""
"2752","-207","-207","-207","","",""
"2768","","","","-209.8","-209.8","-209.8"
"2769","","","","-209.8","-209.8","-209.8"
"2770","","","","-209.8","-209.8","-209.8"
"2772","","","","-209.8","-209.8","-209.8"
"2773","-207","-207","-207","","",""
"2774","-207","-207","-207","-209.8","-209.8","-209.8"
"2775","","","","-209.8","-209.8","-209.8"
"2780","","","","-209.8","-209.8","-209.8"
"2782","-207","-207","-207","","",""
"2783","","","","-209.8","-209.8","-209.8"
"2785","-207","-207","-207","","",""
"2787","-207","-207","-207","-209.8","-209.8","-209.8"
"2788","-207","-207","-207","","",""
"2790","","","","-209.8","-209.8","-209.8"
"2791","-207","-207","-207","","",""
"2792","-207","-207","-207","-209.8","-209.8","-209.8"
"2794","","","","-209.8","-209.8","-209.8"
"2798","","","","-209.8","-209.8","-209.8"
"2799","","","","-209.8","-209.8","-209.8"
"2805","-207","-207","-207","","",""
"2806","-207","-207","-207","-209.8","-209.8","-209.8"
"2807","","","","-209.8","-209.8","-209.8"
"2808","","","","-209.8","-209.8","-209.8"
"2809","","","","-209.8","-209.8","-209.8"
"2812","-207","-207","-207","","",""
"2815","-207","-207","-207","","",""
"2818","-207","-207","-207","","",""
"2821","-207","-207","-207","","",""
"2823","-207","-207","-207","","",""
"2824","-207","-207","-207","-209.8","-209.8","-209.8"
"2827","-207","-207","-207","-209.8","-209.8","-209.8"
"2828","-207","-207","-207","-209.8","-209.8","-209.8"
"2829","-207","-207","-207","","",""
"2830","-207","-207","-207","-209.8","-209.8","-209.8"
"2831","-207","-207","-207","-209.8","-209.8","-209.8"
"2832","-207","-207","-207","","",""
"2833","","","","-209.8","-209.8","-209.8"
"2835","","","","-209.8","-209.8","-209.8"
"2836","","","","-209.8","-209.8","-209.8"
"2837","-207","-207","-207","","",""
"2838","-207","-207","-207","-209.8","-209.8","-209.8"
"2839","","","","-209.8","-209.8","-209.8"
"2841","","","","-209.8","-209.8","-209.8"
"2843","-207","-207","-207","","",""
"2844","-207","-207","-207","-209.8","-209.8","-209.8"
"2847","-207","-207","-207","","",""
"2848","-207","-207","-207","-209.8","-209.8","-209.8"
"2851","","","","-209.8","-209.8","-209.8"
"2853","-207","-207","-207","","",""
"2854","","","","-209.8","-209.8","-209.8"
"2856","-207","-207","-207","","",""
"2857","-207","-207","-207","-209.45","-209.45","-209.45"
"2858","-207","-207","-207","","",""
"2859","-207","-207","-207","","",""
"2860","-207","-207","-207","","",""
"2861","-207","-207","-207","","",""
"2863","-207","-207","-207","","",""
"2865","-207","-207","-207","","",""
"2867","-207","-207","-207","","",""
"2869","-207","-207","-207","","",""
"2870","-207","-207","-207","","",""
"2873","-207","-207","-207","","",""
"2874","-207","-207","-207","","",""
"2880","","","","-209.45","-209.45","-209.45"
"2882","","","","-209.45","-209.45","-209.45"
"2883","","","","-209.45","-209.45","-209.45"
"2885","","","","-209.45","-209.45","-209.45"
"2888","-207","-207","-207","-209.45","-209.45","-209.45"
"2889","-207","-207","-207","","",""
"2890","-207","-207","-207","","",""
"2891","-207","-207","-207","-209.45","-209.45","-209.45"
"2892","-207","-207","-207","","",""
"2894","-207","-207","-207","","",""
"2897","-207","-207","-207","","",""
"2898","-207","-207","-207","","",""
"2900","","","","-209.45","-209.45","-209.45"
"2903","","","","-209.45","-209.45","-209.45"
"2904","","","","-209.45","-209.45","-209.45"
"2905","","","","-209.45","-209.45","-209.45"
"2906","","","","-209.45","-209.45","-209.45"
"2907","-207","-207","-207","-209.45","-209.45","-209.45"
"2908","-207","-207","-207","-209.45","-209.45","-209.45"
"2909","-207","-207","-207","-209.45","-209.45","-209.45"
"2910","-207","-207","-207","-209.45","-209.45","-209.45"
"2911","-207","-207","-207","-209.45","-209.45","-209.45"
"2912","-207","-207","-207","-209.45","-209.45","-209.45"
"2913","","","","-209.45","-209.45","-209.45"
"2914","","","","-209.45","-209.45","-209.45"
"2915","","","","-209.45","-209.45","-209.45"
"2917","-207","-207","-207","","",""
"2918","-207","-207","-207","-209.45","-209.45","-209.45"
"2919","-207","-207","-207","","",""
"2920","-207","-207","-207","","",""
"2921","","","","-209.45","-209.45","-209.45"
"2923","-207","-207","-207","","",""
"2924","-207","-207","-207","","",""
"2929","-207","-207","-207","-209.45","-209.45","-209.45"
"2930","-207","-207","-207","","",""
"2931","-207","-207","-207","-209.45","-209.45","-209.45"
"2932","-207","-207","-207","-209.45","-209.45","-209.45"
"2933","-207","-207","-207","-209.45","-209.45","-209.45"
"2934","-207","-207","-207","","",""
"2935","","","","-209.45","-209.45","-209.45"
"2937","","","","-209.45","-209.45","-209.45"
"2938","","","","-209.45","-209.45","-209.45"
"2939","","","","-209.45","-209.45","-209.45"
"2942","-207","-207","-207","-209.45","-209.45","-209.45"
"2943","-207","-207","-207","-209.45","-209.45","-209.45"
"2944","-207","-207","-207","-209.45","-209.45","-209.45"
"2945","-207","-207","-207","-209.45","-209.45","-209.45"
"2946","","","","-209.45","-209.45","-209.45"
"2948","","","","-209.45","-209.45","-209.45"
"2950","","","","-209.45","-209.45","-209.45"
"2953","","","","-209.45","-209.45","-209.45"
"2958","","","","-209.45","-209.45","-209.45"
"2959","","","","-209.45","-209.45","-209.45"
"2960","","","","-209.45","-209.45","-209.45"
"2961","-207","-207","-207","","",""
"2962","-207","-207","-207","","",""
"2973","","","","-209.45","-209.45","-209.45"
"2974","","","","-209.45","-209.45","-209.45"
"2975","-207","-207","-207","","",""
"2976","-207","-207","-207","-209.45","-209.45","-209.45"
"2979","-207","-207","-207","-209.45","-209.45","-209.45"
"2980","-207","-207","-207","","",""
"2985","-207","-207","-207","-209.45","-209.45","-209.45"
"2986","-207","-207","-207","","",""
"2987","","","","-209.45","-209.45","-209.45"
"2989","-207","-207","-207","","",""
"2990","-207","-207","-207","","",""
"2993","-207","-207","-207","-209.45","-209.45","-209.45"
"2994","-207","-207","-207","-209.45","-209.45","-209.45"
"2996","","","","-209.45","-209.45","-209.45"
"2998","","","","-209.45","-209.45","-209.45"
"3000","-207","-207","-207","","",""
"3002","-207","-207","-207","","",""
"3003","-207","-207","-207","","",""
"3004","","","","-208.45","-208.45","-208.45"
"3005","-207","-207","-207","","",""
"3008","","","","-208.45","-208.45","-208.45"
"3009","","","","-208.45","-208.45","-208.45"
"3010","","","","-208.45","-208.45","-208.45"
"3011","","","","-208.45","-208.45","-208.45"
"3020","","","","-208.45","-208.45","-208.45"
"3023","","","","-208.45","-208.45","-208.45"
"3033","","","","-208.45","-208.45","-208.45"
"3036","","","","-208.45","-208.45","-208.45"
"3038","-207","-207","-207","-208.45","-208.45","-208.45"
"3039","-207","-207","-207","-208.45","-208.45","-208.45"
"3041","","","","-208.45","-208.45","-208.45"
"3043","","","","-208.45","-208.45","-208.45"
"3044","","","","-208.45","-208.45","-208.45"
"3045","","","","-208.45","-208.45","-208.45"
"3048","-207","-207","-207","","",""
"3050","","","","-208.45","-208.45","-208.45"
"3051","-207","-207","-207","-208.45","-208.45","-208.45"
"3053","-207","-207","-207","","",""
"3054","-207","-207","-207","","",""
"3055","-207","-207","-207","","",""
"3056","-207","-207","-207","","",""
"3057","-207","-207","-207","","",""
"3058","-207","-207","-207","","",""
"3059","","","","-208.45","-208.45","-208.45"
"3061","","","","-208.45","-208.45","-208.45"
"3064","","","","-208.45","-208.45","-208.45"
"3065","-207","-207","-207","","",""
"3066","-207","-207","-207","-208.45","-208.45","-208.45"
"3067","-207","-207","-207","","",""
"3068","-207","-207","-207","-208.45","-208.45","-208.45"
"3069","","","","-208.45","-208.45","-208.45"
"3070","","","","-208.45","-208.45","-208.45"
"3072","-207","-207","-207","-208.45","-208.45","-208.45"
"3074","-207","-207","-207","-208.45","-208.45","-208.45"
"3075","","","","-208.45","-208.45","-208.45"
"3077","-207","-207","-207","","",""
"3079","-207","-207","-207","","",""
"3089","","","","-208.45","-208.45","-208.45"
"3090","-207","-207","-207","","",""
"3091","-207","-207","-207","-208.45","-208.45","-208.45"
"3092","","","","-208.45","-208.45","-208.45"
"3093","-207","-207","-207","-208.45","-208.45","-208.45"
"3094","-207","-207","-207","","",""
"3095","","","","-208.45","-208.45","-208.45"
"3097","","","","-208.45","-208.45","-208.45"
"3101","-207","-207","-207","-208.45","-208.45","-208.45"
"3102","-207","-207","-207","","",""
"3103","-207","-207","-207","-208.45","-208.45","-208.45"
"3104","-207","-207","-207","","",""
"3105","-207","-207","-207","","",""
"3106","-207","-207","-207","","",""
"3112","","","","-208.45","-208.45","-208.45"
"3114","-207","-207","-207","-208.45","-208.45","-208.45"
"3115","-207","-207","-207","","",""
"3117","-207","-207","-207","","",""
"3118","-207","-207","-207","-208.45","-208.45","-208.45"
"3120","-207","-207","-207","","",""
"3121","","","","-208.45","-208.45","-208.45"
"3123","-207","-207","-207","","",""
"3128","","","","-208.45","-208.45","-208.45"
"3129","","","","-208.45","-208.45","-208.45"
"3130","","","","-208.45","-208.45","-208.45"
"3132","-207","-207","-207","-208.45","-208.45","-208.45"
"3134","","","","-208.45","-208.45","-208.45"
"3135","-207","-207","-207","-208.45","-208.45","-208.45"
"3136","","","","-208.45","-208.45","-208.45"
"3137","-207","-207","-207","-208.45","-208.45","-208.45"
"3138","-207","-207","-207","-208.45","-208.45","-208.45"
"3139","","","","-208.45","-208.45","-208.45"
"3140","-207","-207","-207","-208.45","-208.45","-208.45"
"3141","","","","-208.45","-208.45","-208.45"
"3142","-207","-207","-207","-208.45","-208.45","-208.45"
"3143","-207","-207","-207","","",""
"3144","-207","-207","-207","-208.45","-208.45","-208.45"
"3148","","","","-208.45","-208.45","-208.45"
"3150","-207","-207","-207","-208.45","-208.45","-208.45"
"3151","","","","-208.45","-208.45","-208.45"
"3152","-207","-207","-207","","",""
"3153","","","","-208.45","-208.45","-208.45"
"3157","-207","-207","-207","","",""
"3160","-207","-207","-207","-208.45","-208.45","-208.45"
"3163","","","","-208.45","-208.45","-208.45"
"3164","-207","-207","-207","","",""
"3165","-207","-207","-207","","",""
"3167","-207","-207","-207","","",""
"3168","-207","-207","-207","","",""
"3170","-207","-207","-207","","",""
"3171","-207","-207","-207","","",""
"3173","-207","-207","-207","-208.45","-208.45","-208.45"
"3174","-207","-207","-207","","",""
"3176","","","","-208.45","-208.45","-208.45"
"3178","","","","-208.45","-208.45","-208.45"
"3180","","","","-208.45","-208.45","-208.45"
"3181","-207","-207","-207","-208.45","-208.45","-208.45"
"3183","","","","-208.45","-208.45","-208.45"
"3184","-207","-207","-207","","",""
"3188","-207","-207","-207","","",""
"3190","-207","-207","-207","-208.45","-208.45","-208.45"
"3193","","","","-208.45","-208.45","-208.45"
"3198","","","","-208.45","-208.45","-208.45"
"3201","","","","-208.45","-208.45","-208.45"
"3203","-207","-207","-207","","",""
"3204","-207","-207","-207","","",""
"3205","-207","-207","-207","","",""
"3207","-207","-207","-207","","",""
"3209","-207","-207","-207","","",""
"3210","-207","-207","-207","","",""
"3211","","","","-208.45","-208.45","-208.45"
"3213","","","","-208.45","-208.45","-208.45"
"3214","","","","-208.45","-208.45","-208.45"
"3215","-207","-207","-207","-208.45","-208.45","-208.45"
"3216","-207","-207","-207","-208.45","-208.45","-208.45"
"3217","","","","-208.45","-208.45","-208.45"
"3218","","","","-208.45","-208.45","-208.45"
"3219","","","","-208.45","-208.45","-208.45"
"3230","-207","-207","-207","","",""
"3233","-207","-207","-207","-208.45","-208.45","-208.45"
"3236","","","","-208.45","-208.45","-208.45"
"3240","-207","-207","-207","","",""
"3242","-207","-207","-207","","",""
"3243","-207","-207","-207","","",""
"3244","","","","-208.45","-208.45","-208.45"
"3245","-207","-207","-207","-208.45","-208.45","-208.45"
"3246","","","","-208.45","-208.45","-208.45"
"3247","","","","-208.45","-208.45","-208.45"
"3248","","","","-208.45","-208.45","-208.45"
"3249","","","","-208.45","-208.45","-208.45"
"3251","-207","-207","-207","","",""
"3252","-207","-207","-207","","",""
