"Step","Our Work - island_1_best_score","Our Work - island_1_best_score__MIN","Our Work - island_1_best_score__MAX","Benchmark - island_1_best_score","Benchmark - island_1_best_score__MIN","Benchmark - island_1_best_score__MAX"
"1710","","","","-209.8","-209.8","-209.8"
"1712","-209.95","-209.95","-209.95","-209.8","-209.8","-209.8"
"1713","-209.95","-209.95","-209.95","","",""
"1714","","","","-209.8","-209.8","-209.8"
"1715","","","","-209.8","-209.8","-209.8"
"1717","","","","-209.8","-209.8","-209.8"
"1718","-209.95","-209.95","-209.95","","",""
"1719","-209.95","-209.95","-209.95","-209.8","-209.8","-209.8"
"1720","","","","-209.8","-209.8","-209.8"
"1721","","","","-209.8","-209.8","-209.8"
"1728","-209.95","-209.95","-209.95","","",""
"1729","-208.85","-208.85","-208.85","-209.8","-209.8","-209.8"
"1731","","","","-209.8","-209.8","-209.8"
"1735","","","","-209.8","-209.8","-209.8"
"1736","-208.85","-208.85","-208.85","","",""
"1737","-208.85","-208.85","-208.85","-209.8","-209.8","-209.8"
"1738","","","","-209.8","-209.8","-209.8"
"1739","","","","-209.8","-209.8","-209.8"
"1740","","","","-209.8","-209.8","-209.8"
"1742","","","","-209.8","-209.8","-209.8"
"1751","-208.85","-208.85","-208.85","","",""
"1753","-208.85","-208.85","-208.85","-209.8","-209.8","-209.8"
"1755","","","","-209.8","-209.8","-209.8"
"1759","","","","-209.8","-209.8","-209.8"
"1762","-208.85","-208.85","-208.85","-209.8","-209.8","-209.8"
"1763","-208.85","-208.85","-208.85","","",""
"1768","-208.85","-208.85","-208.85","","",""
"1769","-208.85","-208.85","-208.85","","",""
"1770","-208.85","-208.85","-208.85","-209.8","-209.8","-209.8"
"1771","-208.85","-208.85","-208.85","","",""
"1772","-208.85","-208.85","-208.85","-209.8","-209.8","-209.8"
"1773","-208.85","-208.85","-208.85","","",""
"1776","","","","-209.8","-209.8","-209.8"
"1778","","","","-209.8","-209.8","-209.8"
"1779","","","","-209.8","-209.8","-209.8"
"1780","-208.85","-208.85","-208.85","","",""
"1781","-208.85","-208.85","-208.85","-209.8","-209.8","-209.8"
"1783","","","","-209.8","-209.8","-209.8"
"1786","","","","-209.8","-209.8","-209.8"
"1788","-208.85","-208.85","-208.85","","",""
"1789","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1792","","","","-209.8","-209.8","-209.8"
"1795","","","","-209.8","-209.8","-209.8"
"1796","","","","-209.8","-209.8","-209.8"
"1798","","","","-209.8","-209.8","-209.8"
"1799","","","","-209.8","-209.8","-209.8"
"1800","-208.8","-208.8","-208.8","","",""
"1801","-208.8","-208.8","-208.8","","",""
"1802","-208.8","-208.8","-208.8","","",""
"1803","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1804","-208.8","-208.8","-208.8","","",""
"1805","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1806","","","","-209.8","-209.8","-209.8"
"1807","","","","-209.8","-209.8","-209.8"
"1809","","","","-209.8","-209.8","-209.8"
"1810","","","","-209.8","-209.8","-209.8"
"1814","","","","-209.8","-209.8","-209.8"
"1817","","","","-209.8","-209.8","-209.8"
"1818","-208.8","-208.8","-208.8","","",""
"1820","","","","-209.8","-209.8","-209.8"
"1821","-208.8","-208.8","-208.8","","",""
"1823","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1825","-208.8","-208.8","-208.8","","",""
"1826","","","","-209.8","-209.8","-209.8"
"1827","-208.8","-208.8","-208.8","","",""
"1828","-208.8","-208.8","-208.8","","",""
"1829","","","","-209.8","-209.8","-209.8"
"1830","","","","-209.8","-209.8","-209.8"
"1831","","","","-209.8","-209.8","-209.8"
"1833","","","","-209.8","-209.8","-209.8"
"1835","","","","-209.8","-209.8","-209.8"
"1838","-208.8","-208.8","-208.8","","",""
"1840","-208.8","-208.8","-208.8","","",""
"1841","-208.8","-208.8","-208.8","","",""
"1842","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1843","","","","-209.8","-209.8","-209.8"
"1844","","","","-209.8","-209.8","-209.8"
"1845","","","","-209.8","-209.8","-209.8"
"1846","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1847","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1848","","","","-209.8","-209.8","-209.8"
"1850","","","","-209.8","-209.8","-209.8"
"1858","","","","-209.8","-209.8","-209.8"
"1859","","","","-209.8","-209.8","-209.8"
"1861","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1862","-208.8","-208.8","-208.8","","",""
"1863","-208.8","-208.8","-208.8","","",""
"1864","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1869","-208.8","-208.8","-208.8","","",""
"1870","-208.8","-208.8","-208.8","","",""
"1878","-208.8","-208.8","-208.8","","",""
"1879","-208.8","-208.8","-208.8","","",""
"1885","","","","-209.8","-209.8","-209.8"
"1887","","","","-209.8","-209.8","-209.8"
"1888","","","","-209.8","-209.8","-209.8"
"1889","","","","-209.8","-209.8","-209.8"
"1890","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1891","-208.8","-208.8","-208.8","","",""
"1892","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1893","-208.8","-208.8","-208.8","","",""
"1900","-208.8","-208.8","-208.8","","",""
"1901","-208.8","-208.8","-208.8","","",""
"1902","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1904","-208.8","-208.8","-208.8","","",""
"1905","","","","-209.8","-209.8","-209.8"
"1907","","","","-209.8","-209.8","-209.8"
"1910","","","","-209.8","-209.8","-209.8"
"1912","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1913","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1915","-208.8","-208.8","-208.8","","",""
"1917","-208.8","-208.8","-208.8","","",""
"1918","","","","-209.8","-209.8","-209.8"
"1920","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1921","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1923","","","","-209.8","-209.8","-209.8"
"1925","-208.8","-208.8","-208.8","","",""
"1926","","","","-209.8","-209.8","-209.8"
"1928","-208.8","-208.8","-208.8","","",""
"1929","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1931","","","","-209.8","-209.8","-209.8"
"1932","-208.8","-208.8","-208.8","","",""
"1934","","","","-209.8","-209.8","-209.8"
"1935","-208.8","-208.8","-208.8","","",""
"1936","","","","-209.8","-209.8","-209.8"
"1937","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1939","","","","-209.8","-209.8","-209.8"
"1940","","","","-209.8","-209.8","-209.8"
"1944","","","","-209.8","-209.8","-209.8"
"1947","","","","-209.8","-209.8","-209.8"
"1948","-208.8","-208.8","-208.8","","",""
"1950","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1953","","","","-209.8","-209.8","-209.8"
"1954","-208.8","-208.8","-208.8","","",""
"1955","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1958","","","","-209.8","-209.8","-209.8"
"1961","","","","-209.8","-209.8","-209.8"
"1962","-208.8","-208.8","-208.8","","",""
"1964","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1965","","","","-209.8","-209.8","-209.8"
"1966","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1967","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1968","","","","-209.8","-209.8","-209.8"
"1969","","","","-209.8","-209.8","-209.8"
"1970","","","","-209.8","-209.8","-209.8"
"1971","","","","-209.8","-209.8","-209.8"
"1972","-208.8","-208.8","-208.8","-209.8","-209.8","-209.8"
"1973","","","","-209.8","-209.8","-209.8"
"1974","-208.8","-208.8","-208.8","","",""
"1975","","","","-209.8","-209.8","-209.8"
"1977","-208.8","-208.8","-208.8","","",""
"1978","-208.8","-208.8","-208.8","","",""
"1980","","","","-209.8","-209.8","-209.8"
"1982","","","","-209.8","-209.8","-209.8"
"1984","","","","-209.8","-209.8","-209.8"
"1986","","","","-209.8","-209.8","-209.8"
"1987","","","","-209.8","-209.8","-209.8"
"1988","","","","-209.8","-209.8","-209.8"
"1996","","","","-209.8","-209.8","-209.8"
"1999","","","","-209.8","-209.8","-209.8"
"2001","","","","-209.8","-209.8","-209.8"
"2002","","","","-209.8","-209.8","-209.8"
"2003","-207","-207","-207","-208.45","-208.45","-208.45"
"2004","","","","-208.45","-208.45","-208.45"
"2006","-207","-207","-207","-208.45","-208.45","-208.45"
"2007","-207","-207","-207","","",""
"2008","","","","-208.45","-208.45","-208.45"
"2009","","","","-208.45","-208.45","-208.45"
"2010","","","","-208.45","-208.45","-208.45"
"2012","","","","-208.45","-208.45","-208.45"
"2020","","","","-208.45","-208.45","-208.45"
"2022","","","","-208.45","-208.45","-208.45"
"2023","","","","-208.45","-208.45","-208.45"
"2025","","","","-208.45","-208.45","-208.45"
"2026","-207","-207","-207","","",""
"2027","-207","-207","-207","","",""
"2028","-207","-207","-207","","",""
"2029","-207","-207","-207","","",""
"2030","-207","-207","-207","","",""
"2031","-207","-207","-207","","",""
"2032","-207","-207","-207","","",""
"2033","-207","-207","-207","-208.45","-208.45","-208.45"
"2036","","","","-208.45","-208.45","-208.45"
"2038","","","","-208.45","-208.45","-208.45"
"2040","","","","-208.45","-208.45","-208.45"
"2046","-207","-207","-207","","",""
"2047","-207","-207","-207","-208.45","-208.45","-208.45"
"2049","","","","-208.45","-208.45","-208.45"
"2050","","","","-208.45","-208.45","-208.45"
"2051","","","","-208.45","-208.45","-208.45"
"2052","-207","-207","-207","-208.45","-208.45","-208.45"
"2054","-207","-207","-207","-208.45","-208.45","-208.45"
"2056","-207","-207","-207","","",""
"2057","-207","-207","-207","","",""
"2058","-207","-207","-207","","",""
"2059","-207","-207","-207","-208.45","-208.45","-208.45"
"2061","","","","-208.45","-208.45","-208.45"
"2062","-207","-207","-207","-208.45","-208.45","-208.45"
"2063","-207","-207","-207","-208.45","-208.45","-208.45"
"2064","-207","-207","-207","-208.45","-208.45","-208.45"
"2065","-207","-207","-207","-208.45","-208.45","-208.45"
"2066","-207","-207","-207","-208.45","-208.45","-208.45"
"2067","-207","-207","-207","-208.45","-208.45","-208.45"
"2071","","","","-208.45","-208.45","-208.45"
"2073","","","","-208.45","-208.45","-208.45"
"2076","-207","-207","-207","","",""
"2077","-207","-207","-207","","",""
"2078","-207","-207","-207","","",""
"2079","-207","-207","-207","","",""
"2080","-207","-207","-207","","",""
"2081","-207","-207","-207","","",""
"2083","","","","-208.45","-208.45","-208.45"
"2085","","","","-208.45","-208.45","-208.45"
"2086","","","","-208.45","-208.45","-208.45"
"2087","","","","-208.45","-208.45","-208.45"
"2089","","","","-208.45","-208.45","-208.45"
"2092","-207","-207","-207","-208.45","-208.45","-208.45"
"2093","-207","-207","-207","","",""
"2094","-207","-207","-207","","",""
"2095","-207","-207","-207","-208.45","-208.45","-208.45"
"2096","-207","-207","-207","","",""
"2097","-207","-207","-207","","",""
"2098","-207","-207","-207","-208.45","-208.45","-208.45"
"2100","-207","-207","-207","","",""
"2102","-207","-207","-207","","",""
"2104","-207","-207","-207","","",""
"2106","-207","-207","-207","","",""
"2107","","","","-208.45","-208.45","-208.45"
"2109","-207","-207","-207","","",""
"2110","","","","-208.45","-208.45","-208.45"
"2111","-207","-207","-207","","",""
"2119","","","","-208.45","-208.45","-208.45"
"2120","-207","-207","-207","","",""
"2121","","","","-208.45","-208.45","-208.45"
"2122","","","","-208.45","-208.45","-208.45"
"2123","-207","-207","-207","-208.45","-208.45","-208.45"
"2124","","","","-208.45","-208.45","-208.45"
"2125","-207","-207","-207","","",""
"2126","-207","-207","-207","-208.45","-208.45","-208.45"
"2127","-207","-207","-207","-208.45","-208.45","-208.45"
"2128","-207","-207","-207","","",""
"2129","","","","-208.45","-208.45","-208.45"
"2131","","","","-208.45","-208.45","-208.45"
"2134","","","","-208.45","-208.45","-208.45"
"2135","-207","-207","-207","","",""
"2136","-207","-207","-207","","",""
"2138","","","","-208.45","-208.45","-208.45"
"2141","","","","-208.45","-208.45","-208.45"
"2142","","","","-208.45","-208.45","-208.45"
"2145","","","","-208.45","-208.45","-208.45"
"2153","-207","-207","-207","","",""
"2154","-207","-207","-207","-208.45","-208.45","-208.45"
"2157","-207","-207","-207","-208.45","-208.45","-208.45"
"2158","-207","-207","-207","","",""
"2160","","","","-208.45","-208.45","-208.45"
"2163","","","","-208.45","-208.45","-208.45"
"2165","-207","-207","-207","","",""
"2166","-207","-207","-207","","",""
"2172","","","","-208.45","-208.45","-208.45"
"2173","-207","-207","-207","","",""
"2174","-207","-207","-207","","",""
"2175","-207","-207","-207","","",""
"2176","-207","-207","-207","-208.45","-208.45","-208.45"
"2179","","","","-208.45","-208.45","-208.45"
"2182","","","","-208.45","-208.45","-208.45"
"2188","-207","-207","-207","","",""
"2190","-207","-207","-207","","",""
"2191","","","","-208.45","-208.45","-208.45"
"2192","","","","-208.45","-208.45","-208.45"
"2194","","","","-208.45","-208.45","-208.45"
"2195","","","","-208.45","-208.45","-208.45"
"2196","","","","-208.45","-208.45","-208.45"
"2198","-207","-207","-207","","",""
"2199","-207","-207","-207","-208.45","-208.45","-208.45"
"2208","","","","-208.45","-208.45","-208.45"
"2209","","","","-208.45","-208.45","-208.45"
"2211","","","","-208.45","-208.45","-208.45"
"2212","","","","-208.45","-208.45","-208.45"
"2214","-207","-207","-207","","",""
"2215","-207","-207","-207","","",""
"2216","","","","-208.45","-208.45","-208.45"
"2219","","","","-208.45","-208.45","-208.45"
"2220","","","","-208.45","-208.45","-208.45"
"2221","","","","-208.45","-208.45","-208.45"
"2222","-207","-207","-207","","",""
"2223","-207","-207","-207","-208.45","-208.45","-208.45"
"2224","","","","-208.45","-208.45","-208.45"
"2228","-207","-207","-207","","",""
"2229","-207","-207","-207","","",""
"2232","","","","-208.45","-208.45","-208.45"
"2235","-207","-207","-207","-208.45","-208.45","-208.45"
"2237","-207","-207","-207","","",""
"2238","-207","-207","-207","-208.45","-208.45","-208.45"
"2239","-207","-207","-207","","",""
"2240","-207","-207","-207","","",""
"2241","-207","-207","-207","-208.45","-208.45","-208.45"
"2245","","","","-208.45","-208.45","-208.45"
"2246","-207","-207","-207","-208.45","-208.45","-208.45"
"2248","-207","-207","-207","-208.45","-208.45","-208.45"
"2249","","","","-208.45","-208.45","-208.45"
"2253","-207","-207","-207","","",""
"2255","-207","-207","-207","","",""
"2256","-207","-207","-207","-208.45","-208.45","-208.45"
"2257","-207","-207","-207","","",""
"2259","","","","-208.45","-208.45","-208.45"
"2262","-207","-207","-207","","",""
"2264","","","","-208.45","-208.45","-208.45"
"2265","-207","-207","-207","","",""
"2267","","","","-208.45","-208.45","-208.45"
"2268","-207","-207","-207","","",""
"2269","","","","-208.45","-208.45","-208.45"
"2271","-207","-207","-207","","",""
"2272","-207","-207","-207","-208.45","-208.45","-208.45"
"2273","-207","-207","-207","","",""
"2274","-207","-207","-207","","",""
"2287","","","","-208.45","-208.45","-208.45"
"2288","","","","-208.45","-208.45","-208.45"
"2290","","","","-208.45","-208.45","-208.45"
"2291","-207","-207","-207","-208.45","-208.45","-208.45"
"2292","-207","-207","-207","","",""
"2293","","","","-208.45","-208.45","-208.45"
"2296","","","","-208.45","-208.45","-208.45"
"2298","-207","-207","-207","","",""
"2299","-207","-207","-207","","",""
"2300","","","","-208.45","-208.45","-208.45"
"2303","","","","-208.45","-208.45","-208.45"
"2305","","","","-208.45","-208.45","-208.45"
"2307","-207","-207","-207","","",""
"2308","","","","-208.45","-208.45","-208.45"
"2309","-207","-207","-207","","",""
"2310","-207","-207","-207","","",""
"2311","","","","-208.45","-208.45","-208.45"
"2312","","","","-208.45","-208.45","-208.45"
"2314","","","","-208.45","-208.45","-208.45"
"2315","","","","-208.45","-208.45","-208.45"
"2316","","","","-208.45","-208.45","-208.45"
"2317","-207","-207","-207","","",""
"2318","-207","-207","-207","-208.45","-208.45","-208.45"
"2319","","","","-208.45","-208.45","-208.45"
"2321","-207","-207","-207","-208.45","-208.45","-208.45"
"2322","-207","-207","-207","","",""
"2323","-207","-207","-207","-208.45","-208.45","-208.45"
"2324","-207","-207","-207","","",""
"2326","","","","-208.45","-208.45","-208.45"
"2327","-207","-207","-207","","",""
"2329","-207","-207","-207","-208.45","-208.45","-208.45"
"2330","","","","-208.45","-208.45","-208.45"
"2332","","","","-208.45","-208.45","-208.45"
"2333","","","","-208.45","-208.45","-208.45"
"2335","","","","-208.45","-208.45","-208.45"
"2337","-207","-207","-207","","",""
"2338","","","","-208.45","-208.45","-208.45"
"2339","-207","-207","-207","","",""
"2340","","","","-208.45","-208.45","-208.45"
"2342","-207","-207","-207","","",""
"2343","-207","-207","-207","-208.45","-208.45","-208.45"
"2344","-207","-207","-207","","",""
"2346","-207","-207","-207","","",""
"2347","-207","-207","-207","-208.45","-208.45","-208.45"
"2348","-207","-207","-207","","",""
"2349","-207","-207","-207","","",""
"2350","-207","-207","-207","-208.45","-208.45","-208.45"
"2351","-207","-207","-207","","",""
"2353","-207","-207","-207","","",""
"2358","","","","-208.45","-208.45","-208.45"
"2359","-207","-207","-207","-208.45","-208.45","-208.45"
"2360","-207","-207","-207","","",""
"2361","","","","-208.45","-208.45","-208.45"
"2362","","","","-208.45","-208.45","-208.45"
"2365","-207","-207","-207","","",""
"2366","","","","-208.45","-208.45","-208.45"
"2367","-207","-207","-207","","",""
"2368","","","","-208.45","-208.45","-208.45"
"2370","","","","-208.45","-208.45","-208.45"
"2371","","","","-208.45","-208.45","-208.45"
"2373","-207","-207","-207","-208.45","-208.45","-208.45"
"2374","-207","-207","-207","","",""
"2375","-207","-207","-207","-208.45","-208.45","-208.45"
"2376","-207","-207","-207","","",""
"2377","","","","-208.45","-208.45","-208.45"
"2380","","","","-208.45","-208.45","-208.45"
"2383","","","","-208.45","-208.45","-208.45"
"2386","","","","-208.45","-208.45","-208.45"
"2389","","","","-208.45","-208.45","-208.45"
"2390","","","","-208.45","-208.45","-208.45"
"2392","","","","-208.45","-208.45","-208.45"
"2393","","","","-208.45","-208.45","-208.45"
"2396","-207","-207","-207","-208.45","-208.45","-208.45"
"2398","-207","-207","-207","","",""
"2399","-207","-207","-207","-208.45","-208.45","-208.45"
"2400","-207","-207","-207","","",""
"2403","-207","-207","-207","","",""
"2404","-207","-207","-207","","",""
"2405","-207","-207","-207","","",""
"2406","-207","-207","-207","","",""
"2413","-207","-207","-207","-208.45","-208.45","-208.45"
"2414","-207","-207","-207","-208.45","-208.45","-208.45"
"2416","","","","-208.45","-208.45","-208.45"
"2417","-207","-207","-207","-208.45","-208.45","-208.45"
"2418","-207","-207","-207","-208.45","-208.45","-208.45"
"2419","-207","-207","-207","-208.45","-208.45","-208.45"
"2420","-207","-207","-207","","",""
"2421","","","","-208.45","-208.45","-208.45"
"2422","","","","-208.45","-208.45","-208.45"
"2424","-207","-207","-207","","",""
"2425","-207","-207","-207","-208.45","-208.45","-208.45"
"2426","","","","-208.45","-208.45","-208.45"
"2427","-207","-207","-207","","",""
"2428","-207","-207","-207","-208.45","-208.45","-208.45"
"2429","-207","-207","-207","-208.45","-208.45","-208.45"
"2430","","","","-208.45","-208.45","-208.45"
"2431","-207","-207","-207","","",""
"2433","","","","-208.45","-208.45","-208.45"
"2435","-207","-207","-207","","",""
"2436","-207","-207","-207","","",""
"2437","-207","-207","-207","","",""
"2438","-207","-207","-207","-208.45","-208.45","-208.45"
"2439","-207","-207","-207","","",""
"2440","-207","-207","-207","","",""
"2441","","","","-208.45","-208.45","-208.45"
"2442","","","","-208.45","-208.45","-208.45"
"2445","-207","-207","-207","-208.45","-208.45","-208.45"
"2446","-207","-207","-207","","",""
"2449","-207","-207","-207","-208.45","-208.45","-208.45"
"2450","-207","-207","-207","","",""
"2452","","","","-208.45","-208.45","-208.45"
"2454","","","","-208.45","-208.45","-208.45"
"2455","","","","-208.45","-208.45","-208.45"
"2457","-207","-207","-207","-208.45","-208.45","-208.45"
"2458","-207","-207","-207","-208.45","-208.45","-208.45"
"2459","-207","-207","-207","","",""
"2460","-207","-207","-207","","",""
"2462","","","","-208.45","-208.45","-208.45"
"2465","","","","-208.45","-208.45","-208.45"
"2466","","","","-208.45","-208.45","-208.45"
"2469","","","","-208.45","-208.45","-208.45"
"2474","-207","-207","-207","","",""
"2475","-207","-207","-207","","",""
"2476","-207","-207","-207","","",""
"2477","-207","-207","-207","","",""
"2480","","","","-208.45","-208.45","-208.45"
"2483","","","","-208.45","-208.45","-208.45"
"2486","","","","-208.45","-208.45","-208.45"
"2489","","","","-208.45","-208.45","-208.45"
"2490","","","","-208.45","-208.45","-208.45"
"2493","","","","-208.45","-208.45","-208.45"
"2495","-207","-207","-207","","",""
"2496","-207","-207","-207","-208.45","-208.45","-208.45"
"2497","-207","-207","-207","","",""
"2498","-207","-207","-207","-208.45","-208.45","-208.45"
"2499","","","","-208.45","-208.45","-208.45"
"2501","","","","-208.45","-208.45","-208.45"
"2502","","","","-208.45","-208.45","-208.45"
"2503","-207","-207","-207","","",""
"2504","-207","-207","-207","","",""
"2505","","","","-208.45","-208.45","-208.45"
"2508","-207","-207","-207","","",""
"2509","-207","-207","-207","-208.45","-208.45","-208.45"
"2510","-207","-207","-207","","",""
"2512","-207","-207","-207","-208.45","-208.45","-208.45"
"2514","","","","-208.45","-208.45","-208.45"
"2515","","","","-208.45","-208.45","-208.45"
"2516","","","","-208.45","-208.45","-208.45"
"2517","","","","-208.45","-208.45","-208.45"
"2518","","","","-208.45","-208.45","-208.45"
"2519","-207","-207","-207","-208.45","-208.45","-208.45"
"2520","","","","-208.45","-208.45","-208.45"
"2521","-207","-207","-207","","",""
"2522","","","","-208.45","-208.45","-208.45"
"2523","","","","-208.45","-208.45","-208.45"
"2524","","","","-208.45","-208.45","-208.45"
"2533","","","","-208.45","-208.45","-208.45"
"2534","","","","-208.45","-208.45","-208.45"
"2535","-207","-207","-207","","",""
"2536","-207","-207","-207","-208.45","-208.45","-208.45"
"2537","","","","-208.45","-208.45","-208.45"
"2539","","","","-208.45","-208.45","-208.45"
"2542","","","","-208.45","-208.45","-208.45"
"2543","-207","-207","-207","","",""
"2544","-207","-207","-207","-208.45","-208.45","-208.45"
"2546","","","","-208.45","-208.45","-208.45"
"2547","-207","-207","-207","","",""
"2548","-207","-207","-207","","",""
"2549","-207","-207","-207","","",""
"2550","-207","-207","-207","-208.45","-208.45","-208.45"
"2552","","","","-208.45","-208.45","-208.45"
"2553","-207","-207","-207","","",""
"2554","-207","-207","-207","","",""
"2560","-207","-207","-207","","",""
"2562","-207","-207","-207","-208.45","-208.45","-208.45"
"2564","-207","-207","-207","","",""
"2565","","","","-208.45","-208.45","-208.45"
"2566","-207","-207","-207","","",""
"2569","","","","-208.45","-208.45","-208.45"
"2570","","","","-208.45","-208.45","-208.45"
"2572","","","","-208.45","-208.45","-208.45"
"2573","","","","-208.45","-208.45","-208.45"
"2574","","","","-208.45","-208.45","-208.45"
"2575","-207","-207","-207","","",""
"2576","-207","-207","-207","-208.45","-208.45","-208.45"
"2577","","","","-208.45","-208.45","-208.45"
"2579","-207","-207","-207","-208.45","-208.45","-208.45"
"2580","-207","-207","-207","","",""
"2581","","","","-208.45","-208.45","-208.45"
"2584","","","","-208.45","-208.45","-208.45"
"2586","","","","-208.45","-208.45","-208.45"
"2587","","","","-208.45","-208.45","-208.45"
"2589","-207","-207","-207","-208.45","-208.45","-208.45"
"2590","-207","-207","-207","-208.45","-208.45","-208.45"
"2592","-207","-207","-207","-208.45","-208.45","-208.45"
"2593","","","","-208.45","-208.45","-208.45"
"2594","-207","-207","-207","-208.45","-208.45","-208.45"
"2596","","","","-208.45","-208.45","-208.45"
"2601","-207","-207","-207","-208.45","-208.45","-208.45"
"2602","-207","-207","-207","","",""
"2603","","","","-208.45","-208.45","-208.45"
"2604","","","","-208.45","-208.45","-208.45"
"2605","","","","-208.45","-208.45","-208.45"
"2607","-207","-207","-207","","",""
"2609","-207","-207","-207","","",""
"2610","-207","-207","-207","-208.45","-208.45","-208.45"
"2611","","","","-208.45","-208.45","-208.45"
"2612","-207","-207","-207","-208.45","-208.45","-208.45"
"2613","-207","-207","-207","-208.45","-208.45","-208.45"
"2614","-207","-207","-207","","",""
"2615","-207","-207","-207","-208.45","-208.45","-208.45"
"2616","-207","-207","-207","-208.45","-208.45","-208.45"
"2617","-207","-207","-207","","",""
"2624","-207","-207","-207","","",""
"2626","","","","-208.45","-208.45","-208.45"
"2627","-207","-207","-207","","",""
"2629","","","","-208.45","-208.45","-208.45"
"2631","-207","-207","-207","","",""
"2632","-207","-207","-207","","",""
"2634","-207","-207","-207","","",""
"2635","-207","-207","-207","","",""
"2636","","","","-208.45","-208.45","-208.45"
"2637","-207","-207","-207","","",""
"2638","","","","-208.45","-208.45","-208.45"
"2639","","","","-208.45","-208.45","-208.45"
"2640","-207","-207","-207","","",""
"2641","","","","-208.45","-208.45","-208.45"
"2644","","","","-208.45","-208.45","-208.45"
"2647","-207","-207","-207","-208.45","-208.45","-208.45"
"2648","","","","-208.45","-208.45","-208.45"
"2649","-207","-207","-207","-208.45","-208.45","-208.45"
"2650","","","","-208.45","-208.45","-208.45"
"2651","-207","-207","-207","-208.45","-208.45","-208.45"
"2652","-207","-207","-207","-208.45","-208.45","-208.45"
"2653","","","","-208.45","-208.45","-208.45"
"2654","-207","-207","-207","","",""
"2655","-207","-207","-207","","",""
"2663","","","","-208.45","-208.45","-208.45"
"2665","-207","-207","-207","-208.45","-208.45","-208.45"
"2666","","","","-208.45","-208.45","-208.45"
"2667","-207","-207","-207","-208.45","-208.45","-208.45"
"2668","","","","-208.45","-208.45","-208.45"
"2670","","","","-208.45","-208.45","-208.45"
"2672","","","","-208.45","-208.45","-208.45"
"2673","-207","-207","-207","-208.45","-208.45","-208.45"
"2674","","","","-208.45","-208.45","-208.45"
"2675","-207","-207","-207","-208.45","-208.45","-208.45"
"2676","","","","-208.45","-208.45","-208.45"
"2677","","","","-208.45","-208.45","-208.45"
"2678","","","","-208.45","-208.45","-208.45"
"2680","","","","-208.45","-208.45","-208.45"
"2687","","","","-208.45","-208.45","-208.45"
"2689","","","","-208.45","-208.45","-208.45"
"2690","-207","-207","-207","-208.45","-208.45","-208.45"
"2691","-207","-207","-207","-208.45","-208.45","-208.45"
"2692","-207","-207","-207","-208.45","-208.45","-208.45"
"2693","-207","-207","-207","","",""
"2694","-207","-207","-207","-208.45","-208.45","-208.45"
"2695","-207","-207","-207","","",""
"2698","-207","-207","-207","","",""
"2699","-207","-207","-207","","",""
"2702","","","","-208.45","-208.45","-208.45"
"2703","","","","-208.45","-208.45","-208.45"
"2704","","","","-208.45","-208.45","-208.45"
"2705","-207","-207","-207","","",""
"2706","","","","-208.45","-208.45","-208.45"
"2707","-207","-207","-207","","",""
"2708","","","","-208.45","-208.45","-208.45"
"2709","-207","-207","-207","-208.45","-208.45","-208.45"
"2710","-207","-207","-207","-208.45","-208.45","-208.45"
"2712","","","","-208.45","-208.45","-208.45"
"2713","-207","-207","-207","","",""
"2714","-207","-207","-207","-208.45","-208.45","-208.45"
"2715","","","","-208.45","-208.45","-208.45"
"2716","","","","-208.45","-208.45","-208.45"
"2717","-207","-207","-207","","",""
"2718","-207","-207","-207","-208.45","-208.45","-208.45"
"2721","","","","-208.45","-208.45","-208.45"
"2723","","","","-208.45","-208.45","-208.45"
"2731","-207","-207","-207","","",""
"2732","-207","-207","-207","","",""
"2733","-207","-207","-207","","",""
"2734","-207","-207","-207","","",""
"2735","-207","-207","-207","","",""
"2736","","","","-208.45","-208.45","-208.45"
"2737","","","","-208.45","-208.45","-208.45"
"2738","-207","-207","-207","","",""
"2741","-207","-207","-207","","",""
"2742","-207","-207","-207","","",""
